NAME;TOPX;TOPY;LEASE;CURRENTTYPE;STRUCTURE;MOP
4650;1031329.16;1259525.37;4650;PROD_OIL;CIRA SOUTH;BEAM
4651;1032560.27;1261124.59;4651;PROD_OIL;CIRA SOUTH;BEAM
4652;1032818;1261515;4652;PROD_OIL;CIRA SOUTH;BEAM
4653;1032887.54;1261085.94;4653;PROD_OIL;CIRA SOUTH;PROG_CAVITY
4657;1030880;1263031;4657;PROD_OIL;CIRA SOUTH;BEAM
4659;1033050.62;1265410.17;4659;PROD_OIL;CIRA NORTH;BEAM
4660;1031542.16;1259847.63;4660;PROD_OIL;CIRA SOUTH;BEAM
4661;1031348;1259315;4661;PROD_OIL;CIRA SOUTH;BEAM
4662;1032167.64;1259705.9;4662;PROD_OIL;CIRA SOUTH;BEAM
4663;1031557.01;1259868.35;4663;PROD_OIL;CIRA SOUTH;PROG_CAVITY
4666;1030798;1259861;4666;PROD_OIL;CIRA SOUTH;BEAM
4667;1032290;1259940;4667;PROD_OIL;CIRA SOUTH;BEAM
4669;1031769.89;1260867.55;4669;PROD_OIL;CIRA SOUTH;BEAM
4670;1030923.54;1261227.16;4670;PROD_OIL;CIRA SOUTH;ESP
4671;1032696;1261106;4671;PROD_OIL;CIRA SOUTH;BEAM
4672;1032114;1260272;4672;PROD_OIL;CIRA SOUTH;BEAM
4673;1032077;1260423;4673;PROD_OIL;CIRA SOUTH;BEAM
4675;1032366;1260309;4675;PROD_OIL;CIRA SOUTH;BEAM
4676;1032347;1260444;4676;PROD_OIL;CIRA SOUTH;BEAM
4678;1031910;1260126;4678;PROD_OIL;CIRA SOUTH;BEAM
4679;1032201;1260126;4679;PROD_OIL;CIRA SOUTH;BEAM
4680;1032508;1260140;4680;PROD_OIL;CIRA SOUTH;BEAM
4681;1030559.52;1260872.87;4681;PROD_OIL;CIRA SOUTH;BEAM
4682;1030519.93;1260852.05;4682;PROD_OIL;CIRA SOUTH;BEAM
4683;1030917.32;1261228.88;4683;PROD_OIL;CIRA SOUTH;ESP
4684;1030880.14;1261238.22;4684;PROD_OIL;CIRA SOUTH;ESP
4800;1035893;1265434;4800;PROD_OIL;CIRA EAST;BEAM
4804;1035402.12;1265899.32;4804;PROD_OIL;CIRA EAST;BEAM
4805;1035143.95;1265638.79;4805;PROD_OIL;CIRA EAST;ESP
4806;1035136.97;1265660.75;4806;PROD_OIL;CIRA EAST;ESP
4807;1035146.37;1265632.84;4807;PROD_OIL;CIRA EAST;PROG_CAVITY
4808;1035390.34;1265567.36;4808;PROD_OIL;CIRA EAST;PROG_CAVITY
4810;1035507;1265828;4810;PROD_OIL;CIRA EAST;BEAM
4811;1035396.29;1265901.94;4811;PROD_OIL;CIRA EAST;BEAM
4812;1035393.36;1265548.33;4812;PROD_OIL;CIRA EAST;PROG_CAVITY
4813;1035303;1266150;4813;PROD_OIL;CIRA EAST;BEAM
4815;1034438;1264555;4815;PROD_OIL;CIRA EAST;BEAM
4816;1035943;1265238;4816;PROD_OIL;CIRA EAST;BEAM
4817;1035204.89;1265113.1;4817;PROD_OIL;CIRA EAST;ESP
5010;1032228.84;1263840.11;5010;PROD_OIL;CIRA SOUTH;BEAM
5011;1032457.56;1263660.37;5011;PROD_OIL;B STAGE 1;BEAM
5012;1032460.99;1263654.96;5012;PROD_OIL;B STAGE 1;BEAM
5013;1032921.66;1263392.99;5013;PROD_OIL;CIRA SOUTH;BEAM
5014;1032555.19;1263898.63;5014;PROD_OIL;B STAGE 1;BEAM
5015;1032940.98;1263984.63;5015;PROD_OIL;CIRA SOUTH;BEAM
5016;1032231.89;1263845.55;5016;PROD_OIL;CIRA SOUTH;BEAM
5017;1032237.69;1263645.61;5017;PROD_OIL;CIRA SOUTH;BEAM
5018;1032572.99;1263599.36;5018;PROD_OIL;CIRA SOUTH;BEAM
5019;1032985.79;1263524.48;5019;PROD_OIL;CIRA SOUTH;BEAM
5020;1032537.01;1263873.3;5020;PROD_OIL;CIRA SOUTH;BEAM
5021;1032774.44;1263853.62;5021;PROD_OIL;CIRA SOUTH;BEAM
5026;1032303.28;1264073.14;5026;PROD_OIL;CIRA SOUTH;NA
5028;1032922.96;1265089.31;5028;PROD_OIL;CIRA NORTH;BEAM
5033;1033246.58;1265089.85;5033;PROD_OIL;CIRA SOUTH;NA
5037;1033504.32;1265403.3;5037;PROD_OIL;CIRA SOUTH;NA
5038;1033845.1;1265092.61;5038;PROD_OIL;CIRA SOUTH;NA
5039;1033570.2;1265090.39;5039;PROD_OIL;CIRA SOUTH;NA
5048;1032040.17;1262575.18;5048;PROD_OIL;B STAGE 1;BEAM
5049;1032221.85;1262582.94;5049;PROD_OIL;B STAGE 1;BEAM
5050;1032651.24;1262512.03;5050;PROD_OIL;B STAGE 1;PROG_CAVITY
5051;1032859.07;1262541.01;5051;PROD_OIL;B STAGE 1;BEAM
5052;1033215.86;1262628.86;5052;PROD_OIL;B STAGE 1;BEAM
5053;1033229.09;1262600.56;5053;PROD_OIL;B STAGE 1;BEAM
5054;1033404.95;1262261.35;5054;PROD_OIL;B STAGE 1;BEAM
5055;1032860.56;1262341.39;5055;PROD_OIL;B STAGE 1;BEAM
5056;1032606.61;1262287.94;5056;PROD_OIL;CIRA SOUTH;BEAM
5057;1032208.05;1262267.09;5057;PROD_OIL;CIRA SOUTH;BEAM
5058;1031986.75;1262246.57;5058;PROD_OIL;B STAGE 1;BEAM
5059;1031951.06;1262023.32;5059;PROD_OIL;CIRA NORTH;NA
5060;1032587.5;1260623.75;5060;PROD_OIL;INFANTAS CENTRAL;BEAM
5061;1032912.82;1260613.66;5061;PROD_OIL;INFANTAS CENTRAL;BEAM
5062;1033185.3;1260590.59;5062;PROD_OIL;CIRA SOUTH;NA
5065;1033416.41;1261533.49;5065;PROD_OIL;CIRA SOUTH;NA
5066;1033749.68;1261488.56;5066;PROD_OIL;CIRA SOUTH;NA
5067;1031951.05;1261777.79;5067;PROD_OIL;CIRA NORTH;BEAM
5068;1032266.79;1261540.68;5068;PROD_OIL;CIRA SOUTH;NA
5069;1032571.59;1261538.78;5069;PROD_OIL;CIRA SOUTH;NA
5070;1032850.36;1261538.14;5070;PROD_OIL;CIRA SOUTH;NA
5071;1033402.5;1261742.02;5071;PROD_OIL;CIRA SOUTH;BEAM
5077;1032596.37;1264587.08;5077;PROD_OIL;CIRA NORTH;BEAM
5078;1032922.09;1264838.47;5078;PROD_OIL;CIRA NORTH;NA
5080;1033843.16;1264582.29;5080;PROD_OIL;CIRA NORTH;BEAM
5081;1033841.22;1264358.8;5081;PROD_OIL;CIRA NORTH;NA
5082;1033734.07;1261733.09;5082;PROD_OIL;CIRA SOUTH;BEAM
5085;1032276.2;1264335.83;5085;PROD_OIL;CIRA NORTH;NA
5089;1033582.65;1263601.02;5089;PROD_OIL;CIRA NORTH;BEAM
5090;1033434.92;1261246.44;5090;PROD_OIL;CIRA SOUTH;NA
5093;1033551.22;1263123.37;5093;PROD_OIL;CIRA NORTH;NA
5094;1033225.62;1263120.57;5094;PROD_OIL;CIRA NORTH;BEAM
5095;1032986.64;1263220.12;5095;PROD_OIL;CIRA SOUTH;BEAM
5096;1032677.34;1262935.22;5096;PROD_OIL;B STAGE 1;BEAM
5097;1032109.47;1263001.27;5097;PROD_OIL;B STAGE 1;BEAM
5098;1031939.01;1263072.01;5098;PROD_OIL;B STAGE 1;BEAM
5099;1031854.13;1262793.37;5099;PROD_OIL;B STAGE 1;BEAM
5100;1032176.43;1262889.96;5100;PROD_OIL;B STAGE 1;PROG_CAVITY
5101;1032499.44;1262819.91;5101;PROD_OIL;CIRA SOUTH;BEAM
5102;1032842.76;1262884.45;5102;PROD_OIL;B STAGE 1;BEAM
5103;1033315.75;1262838.17;5103;PROD_OIL;B STAGE 1;BEAM
5104;1033420.46;1262890.62;5104;PROD_OIL;CIRA NORTH;NA
5105;1033079.9;1262359.87;5105;PROD_OIL;B STAGE 1;BEAM
5107;1031964.86;1261545.8;5107;PROD_OIL;CIRA SOUTH;NA
5110;1032263.36;1262018.94;5110;PROD_OIL;CIRA NORTH;NA
5111;1032567.16;1262014.92;5111;PROD_OIL;CIRA NORTH;BEAM
5112;1032843.37;1262009.95;5112;PROD_OIL;CIRA SOUTH;NA
5114;1033712.84;1262298.45;5114;PROD_OIL;CIRA NORTH;NA
5117;1032569.66;1261761.93;5117;PROD_OIL;CIRA SOUTH;NA
5118;1032264.34;1261769.42;5118;PROD_OIL;CIRA SOUTH;NA
5119;1032266.79;1261268.27;5119;PROD_OIL;CIRA SOUTH;BEAM
5121;1032855.44;1261256.84;5121;PROD_OIL;CIRA NORTH;NA
5122;1033143.25;1261250.3;5122;PROD_OIL;CIRA SOUTH;BEAM
5123;1032858.05;1261048.95;5123;PROD_OIL;CIRA NORTH;NA
5124;1032588.47;1261058.41;5124;PROD_OIL;INFANTAS NORTH;NA
5125;1032587.95;1260824.85;5125;PROD_OIL;INFANTAS NORTH;NA
5126;1032861.08;1260810.43;5126;PROD_OIL;INFANTAS NORTH;NA
5128;1033147.93;1261038.49;5128;PROD_OIL;CIRA SOUTH;BEAM
5129;1033155.26;1260814.43;5129;PROD_OIL;CIRA SOUTH;NA
5140;1032602.3;1265087.9;5140;PROD_OIL;CIRA SOUTH;NA
5186;1033568.46;1264587.13;5186;PROD_OIL;CIRA NORTH;BEAM
5187;1033244.84;1264588.15;5187;PROD_OIL;CIRA NORTH;BEAM
5188;1032937.51;1264582.75;5188;PROD_OIL;CIRA NORTH;NA
5189;1032593.87;1264320.95;5189;PROD_OIL;CIRA NORTH;NA
5190;1032921.26;1264318.5;5190;PROD_OIL;CIRA NORTH;BEAM
5191;1033243.97;1264337.3;5191;PROD_OIL;CIRA NORTH;BEAM
5192;1033580.99;1264354.3;5192;PROD_OIL;CIRA NORTH;NA
5193;1033566.72;1264086.99;5193;PROD_OIL;CIRA NORTH;NA
5194;1033243.1;1264086.46;5194;PROD_OIL;CIRA NORTH;NA
5195;1032940.44;1264022.88;5195;PROD_OIL;CIRA SOUTH;NA
5196;1032555.26;1264169.8;5196;PROD_OIL;CIRA SOUTH;NA
5197;1033248;1263857.72;5197;PROD_OIL;CIRA NORTH;NA
5198;1033565.94;1263859.74;5198;PROD_OIL;CIRA NORTH;BEAM
5199;1033886.48;1263600.14;5199;PROD_OIL;CIRA NORTH;NA
5200;1033241.7;1263598.26;5200;PROD_OIL;CIRA NORTH;NA
5201;1032016.12;1263342.77;5201;PROD_OIL;B STAGE 1;BEAM
5202;1032522.11;1263484.37;5202;PROD_OIL;B STAGE 1;BEAM
5203;1032927.7;1263390.9;5203;PROD_OIL;CIRA SOUTH;BEAM
5204;1032223.23;1263310.26;5204;PROD_OIL;CIRA SOUTH;BEAM
5205;1032657.96;1263236.82;5205;PROD_OIL;CIRA SOUTH;BEAM
5206;1033550;1263470;5206;PROD_OIL;CIRA SOUTH;BEAM
5227;1033404.85;1262000.24;5227;PROD_OIL;CIRA SOUTH;BEAM
5228;1033120.8;1262006.87;5228;PROD_OIL;CIRA SOUTH;BEAM
5233;1033128.49;1261747.69;5233;PROD_OIL;CIRA SOUTH;BEAM
5238;1033569.33;1264839.54;5238;PROD_OIL;CIRA SOUTH;BEAM
5239;1033245.71;1264839;5239;PROD_OIL;CIRA NORTH;NA
5609;1033844.53;1264842.4;5609;PROD_OIL;CIRA SOUTH;NA
5614;1033881.29;1263129.18;5614;PROD_OIL;CIRA NORTH;NA
5615;1033714.85;1262602.85;5615;PROD_OIL;CIRA NORTH;BEAM
5685;1031951.39;1263834;5685;PROD_OIL;CIRA SOUTH;NA
5706;1031972.03;1261283.36;5706;PROD_OIL;CIRA SOUTH;NA
5713;1032271.74;1261069.36;5713;PROD_OIL;CIRA SOUTH;BEAM
5797;1033702.64;1262897.83;5797;PROD_OIL;CIRA NORTH;NA
5856;1032277.48;1264585.71;5856;PROD_OIL;CIRA NORTH;NA
5866;1031951.51;1263579.86;5866;PROD_OIL;CIRA NORTH;BEAM
5869;1032012.25;1263337.67;5869;PROD_OIL;B STAGE 1;BEAM
5886;1033588.31;1261354.92;5886;PROD_OIL;CIRA SOUTH;BEAM
5892;1032271.94;1260825.15;5892;PROD_OIL;INFANTAS NORTH;NA
8044;1032287.68;1266424.69;8044;PROD_OIL;CIRA NORTH;BEAM
8065;1034076.61;1264555.69;8065;PROD_OIL;CIRA SOUTH;NA
8109;1032750.59;1267543.36;8109;PROD_OIL;CIRA NORTH;BEAM
8162;1032173.31;1266550.89;8162;PROD_OIL;CIRA NORTH;BEAM
8226;1031840.05;1266833.12;8226;PROD_OIL;B STAGE 1;BEAM
8395;1032733.17;1266906.38;8395;PROD_OIL;CIRA NORTH;BEAM
8401;1031781.42;1266090.7;8401;PROD_OIL;A58 STAGE 1;BEAM
8459;1032721.01;1266261.06;8459;PROD_OIL;CIRA NORTH;BEAM
8463;1033374.2;1266887.54;8463;PROD_OIL;CIRA NORTH;BEAM
8650;1031837.77;1266519.31;8650;PROD_OIL;CIRA NORTH;BEAM
8682;1032049.17;1266726.7;8682;PROD_OIL;CIRA NORTH;BEAM
8711;1032082.45;1266274.48;8711;PROD_OIL;CIRA NORTH;BEAM
C2PP1;1032986.52;1263213.4;C2PP1;PROD_OIL;CIRA SOUTH;ESP
C2PP2;1032228.24;1264652.12;C2PP2;PROD_OIL;CIRA SOUTH;PROG_CAVITY
C2PP3;1032637.23;1262500.47;C2PP3;PROD_OIL;CIRA SOUTH;PROG_CAVITY
C2PP4;1032060.85;1263579.52;C2PP4;PROD_OIL;CIRA SOUTH;ESP
C7SP3;1036241.73;1260292.14;C7SP3;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
1;1034919.68;1250587.58;1;PROD_OIL;INFANTAS SOUTH;BEAM
0001E;1036904.48;1261380.18;0001E;PROD_OIL;INFANTAS NORTH;BEAM
0001U;1036354.68;1259118.94;0001U;PROD_OIL;INFANTAS NORTH;BEAM
2;1035416.97;1252786.33;2;PROD_OIL;INFANTAS SOUTH;BEAM
0002U;1035514.6;1256167.11;0002U;PROD_OIL;INFANTAS CENTRAL;BEAM
3;1035243.7;1252541.97;3;PROD_OIL;INFANTAS SOUTH;BEAM
5;1034602.65;1253235.84;5;PROD_OIL;INFANTAS SOUTH;BEAM
6;1035131.57;1254434.97;6;PROD_OIL;INFANTAS SOUTH;BEAM
0006E;1036600.21;1260078.71;0006E;PROD_OIL;INFANTAS NORTH;BEAM
7;1036057.57;1252684.92;7;PROD_OIL;OUT;BEAM
8;1034819.76;1255612.4;8;PROD_OIL;INFANTAS SOUTH;BEAM
10;1035799.36;1256816.97;10;PROD_OIL;INFANTAS CENTRAL;BEAM
11;1035918.34;1257973.83;11;PROD_OIL;INFANTAS CENTRAL;BEAM
13;1036288.35;1259520.84;13;PROD_OIL;INFANTAS NORTH;BEAM
14;1036204.29;1261381.61;14;PROD_OIL;INFANTAS NORTH;BEAM
16;1034486.27;1253368.02;16;PROD_OIL;INFANTAS SOUTH;BEAM
17;1034954.74;1253007.15;17;PROD_OIL;INFANTAS SOUTH;BEAM
18;1034916.49;1254584.55;18;PROD_OIL;INFANTAS SOUTH;BEAM
20;1034262.93;1259167.19;20;PROD_OIL;INFANTAS CENTRAL;BEAM
21;1034958.07;1258929.58;21;PROD_OIL;INFANTAS CENTRAL;BEAM
23;1035519.56;1259398.22;23;PROD_OIL;INFANTAS NORTH;BEAM
24;1035102.04;1258399.19;24;PROD_OIL;INFANTAS CENTRAL;BEAM
27;1034326.65;1253176.24;27;PROD_OIL;INFANTAS SOUTH;BEAM
28;1034273.65;1252044.93;28;PROD_OIL;INFANTAS SOUTH;BEAM
29;1034256.27;1253539.88;29;PROD_OIL;INFANTAS SOUTH;BEAM
30;1034782;1252917.26;30;PROD_OIL;INFANTAS SOUTH;BEAM
31;1034654.22;1253546.75;31;PROD_OIL;INFANTAS SOUTH;BEAM
32;1034271.18;1253958.16;32;PROD_OIL;INFANTAS SOUTH;BEAM
33;1035959.56;1258272.74;33;PROD_OIL;INFANTAS CENTRAL;BEAM
34;1035568.28;1253178.34;34;PROD_OIL;INFANTAS SOUTH;BEAM
37;1034710.09;1255181.09;37;PROD_OIL;INFANTAS SOUTH;BEAM
40;1035223.93;1252193.74;40;PROD_OIL;INFANTAS SOUTH;BEAM
41;1035295.07;1259175.9;41;PROD_OIL;INFANTAS NORTH;BEAM
42;1034465.14;1253097.6;42;PROD_OIL;INFANTAS SOUTH;BEAM
43;1034581.22;1252941.85;43;PROD_OIL;INFANTAS SOUTH;BEAM
45;1034725.65;1252516.6;45;PROD_OIL;INFANTAS SOUTH;BEAM
46;1034937.06;1252578.31;46;PROD_OIL;INFANTAS SOUTH;BEAM
47;1035099.05;1258767.39;47;PROD_OIL;INFANTAS CENTRAL;BEAM
48;1034902.8;1258748.82;48;PROD_OIL;INFANTAS CENTRAL;BEAM
49;1035111.15;1258572.29;49;PROD_OIL;INFANTAS CENTRAL;BEAM
50;1035121.33;1258194.72;50;PROD_OIL;INFANTAS CENTRAL;BEAM
53;1035330.05;1258786.77;53;PROD_OIL;INFANTAS CENTRAL;BEAM
54;1034453.21;1253570.03;54;PROD_OIL;INFANTAS SOUTH;BEAM
56;1035298.48;1258166.83;56;PROD_OIL;INFANTAS CENTRAL;BEAM
59;1034901.84;1253171.27;59;PROD_OIL;INFANTAS SOUTH;BEAM
60;1035515.06;1258586.8;60;PROD_OIL;INFANTAS CENTRAL;BEAM
62;1034093.02;1259179.57;62;PROD_OIL;INFANTAS CENTRAL;BEAM
63;1034900.84;1253366.86;63;PROD_OIL;INFANTAS SOUTH;BEAM
64;1034726.35;1253370.36;64;PROD_OIL;INFANTAS SOUTH;BEAM
65;1034707.27;1258179.85;65;PROD_OIL;INFANTAS CENTRAL;BEAM
66;1034724.99;1258984.5;66;PROD_OIL;INFANTAS CENTRAL;BEAM
67;1035084.85;1257998.78;67;PROD_OIL;INFANTAS CENTRAL;BEAM
68;1034312.34;1254393.67;68;PROD_OIL;INFANTAS SOUTH;BEAM
69;1034710.54;1255381.21;69;PROD_OIL;INFANTAS SOUTH;BEAM
70;1034435.55;1251853.56;70;PROD_OIL;INFANTAS SOUTH;BEAM
71;1033910.74;1255985.96;71;PROD_OIL;INFANTAS SOUTH;BEAM
72;1034119.17;1254180.13;72;PROD_OIL;INFANTAS SOUTH;BEAM
73;1034388.25;1255569.33;73;PROD_OIL;INFANTAS SOUTH;BEAM
74;1035104.47;1259181.51;74;PROD_OIL;INFANTAS CENTRAL;BEAM
75;1034586.25;1255560.32;75;PROD_OIL;INFANTAS SOUTH;BEAM
76;1034511.36;1253782.83;76;PROD_OIL;INFANTAS SOUTH;BEAM
77;1034904.45;1259380.67;77;PROD_OIL;INFANTAS CENTRAL;BEAM
80;1034704.55;1258377.07;80;PROD_OIL;INFANTAS CENTRAL;BEAM
82;1034713.5;1254384.65;82;PROD_OIL;INFANTAS SOUTH;BEAM
83;1034705.86;1253979.51;83;PROD_OIL;INFANTAS SOUTH;BEAM
84;1035117.75;1258970.16;84;PROD_OIL;INFANTAS CENTRAL;BEAM
85;1035715.05;1259181.35;85;PROD_OIL;INFANTAS NORTH;BEAM
86;1034704.34;1258577.71;86;PROD_OIL;INFANTAS CENTRAL;BEAM
87;1035158.24;1252376.23;87;PROD_OIL;INFANTAS SOUTH;BEAM
88;1034684.74;1258753.44;88;PROD_OIL;INFANTAS CENTRAL;PROG_CAVITY
90;1034300.27;1254778.8;90;PROD_OIL;INFANTAS SOUTH;BEAM
91;1034920.27;1253760.44;91;PROD_OIL;INFANTAS SOUTH;BEAM
92;1035087.21;1259340.92;92;PROD_OIL;INFANTAS NORTH;BEAM
93;1034530.56;1253964.01;93;PROD_OIL;INFANTAS SOUTH;BEAM
94;1034513.58;1254370.21;94;PROD_OIL;INFANTAS SOUTH;BEAM
95;1034342.69;1254601.52;95;PROD_OIL;INFANTAS SOUTH;BEAM
96;1034537.46;1254582.16;96;PROD_OIL;INFANTAS SOUTH;BEAM
98;1034709.01;1253741.46;98;PROD_OIL;INFANTAS SOUTH;BEAM
99;1034700.52;1254769.05;99;PROD_OIL;INFANTAS SOUTH;BEAM
100;1034716.66;1254178.47;100;PROD_OIL;INFANTAS SOUTH;BEAM
101;1034884.74;1253585.34;101;PROD_OIL;INFANTAS SOUTH;BEAM
102;1034488.21;1258382.79;102;PROD_OIL;INFANTAS CENTRAL;BEAM
103;1034515.18;1254782.12;103;PROD_OIL;INFANTAS SOUTH;BEAM
104;1034672.38;1257803.48;104;PROD_OIL;INFANTAS CENTRAL;BEAM
105;1034502.59;1257981.18;105;PROD_OIL;INFANTAS CENTRAL;BEAM
106;1034515.69;1254978.45;106;PROD_OIL;INFANTAS SOUTH;BEAM
107;1034905.37;1258515.05;107;PROD_OIL;INFANTAS CENTRAL;BEAM
108;1034503.87;1256972.3;108;PROD_OIL;INFANTAS CENTRAL;BEAM
109;1034502.3;1254193.68;109;PROD_OIL;INFANTAS SOUTH;BEAM
111;1035910.08;1259970.8;111;PROD_OIL;INFANTAS NORTH;BEAM
112;1034321.2;1258179.57;112;PROD_OIL;INFANTAS CENTRAL;BEAM
113;1035681.34;1259144.47;113;PROD_OIL;INFANTAS NORTH;BEAM
114;1034314.18;1257776.14;114;PROD_OIL;INFANTAS CENTRAL;BEAM
115;1034714.78;1257987.33;115;PROD_OIL;INFANTAS CENTRAL;BEAM
117;1035306.67;1257378.46;117;PROD_OIL;INFANTAS CENTRAL;BEAM
118;1035312.76;1257176.76;118;PROD_OIL;INFANTAS CENTRAL;BEAM
119;1035311.02;1256982.2;119;PROD_OIL;INFANTAS CENTRAL;BEAM
120;1034905.96;1256374.92;120;PROD_OIL;INFANTAS CENTRAL;BEAM
121;1034518.66;1258560.1;121;PROD_OIL;INFANTAS CENTRAL;BEAM
123;1034519.91;1255180.21;123;PROD_OIL;INFANTAS SOUTH;BEAM
124;1034887.01;1256798.4;124;PROD_OIL;INFANTAS CENTRAL;BEAM
127;1034528.12;1252603.32;127;PROD_OIL;INFANTAS SOUTH;BEAM
128;1035099.36;1253396.91;128;PROD_OIL;INFANTAS SOUTH;BEAM
129;1034490.96;1257789.25;129;PROD_OIL;INFANTAS CENTRAL;BEAM
130;1035117.41;1255760.99;130;PROD_OIL;INFANTAS SOUTH;BEAM
131;1034117.26;1253947.33;131;PROD_OIL;INFANTAS SOUTH;BEAM
132;1034706.9;1257580.01;132;PROD_OIL;INFANTAS CENTRAL;BEAM
134;1034901.49;1256582.75;134;PROD_OIL;INFANTAS CENTRAL;BEAM
135;1035100.72;1256596.45;135;PROD_OIL;INFANTAS CENTRAL;BEAM
136;1034518.09;1256762.99;136;PROD_OIL;INFANTAS CENTRAL;BEAM
137;1034729.07;1256374.28;137;PROD_OIL;INFANTAS CENTRAL;BEAM
139;1035703.06;1259781.23;139;PROD_OIL;INFANTAS NORTH;BEAM
140;1034317.35;1254193.84;140;PROD_OIL;INFANTAS SOUTH;BEAM
142;1034724.11;1254600.96;142;PROD_OIL;INFANTAS SOUTH;BEAM
145;1034288.49;1254980.64;145;PROD_OIL;INFANTAS SOUTH;BEAM
146;1034896.67;1258018.38;146;PROD_OIL;INFANTAS CENTRAL;BEAM
147;1034503.16;1257586.6;147;PROD_OIL;INFANTAS CENTRAL;BEAM
148;1034490.95;1252767.92;148;PROD_OIL;INFANTAS SOUTH;BEAM
149;1035107.03;1253594.95;149;PROD_OIL;INFANTAS SOUTH;BEAM
150;1034111.65;1253793.66;150;PROD_OIL;INFANTAS SOUTH;BEAM
151;1034317.97;1253380.42;151;PROD_OIL;INFANTAS SOUTH;BEAM
152;1035290.46;1258413.26;152;PROD_OIL;INFANTAS CENTRAL;BEAM
153;1034339;1253734.32;153;PROD_OIL;INFANTAS SOUTH;BEAM
154;1034878.2;1257696.98;154;PROD_OIL;INFANTAS CENTRAL;BEAM
155;1036088.73;1260184.16;155;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
157;1035752.98;1259869.22;157;PROD_OIL;INFANTAS NORTH;BEAM
158;1035496.41;1258798.7;158;PROD_OIL;INFANTAS CENTRAL;BEAM
159;1034707.02;1259380.96;159;PROD_OIL;INFANTAS CENTRAL;BEAM
161;1034698.35;1259198.27;161;PROD_OIL;INFANTAS CENTRAL;BEAM
163;1034116.38;1254387.14;163;PROD_OIL;INFANTAS SOUTH;BEAM
164;1035908.39;1260180.07;164;PROD_OIL;INFANTAS NORTH;BEAM
165;1034919.67;1255768.04;165;PROD_OIL;INFANTAS SOUTH;BEAM
166;1034244.49;1255590.55;166;PROD_OIL;INFANTAS SOUTH;BEAM
167;1034325.58;1255368.08;167;PROD_OIL;INFANTAS SOUTH;BEAM
168;1034074.38;1255583.59;168;PROD_OIL;INFANTAS SOUTH;BEAM
169;1034333.16;1252978.02;169;PROD_OIL;INFANTAS SOUTH;BEAM
174;1035281.89;1257983.5;174;PROD_OIL;INFANTAS CENTRAL;BEAM
175;1034504.5;1255376.34;175;PROD_OIL;INFANTAS SOUTH;BEAM
176;1034901.97;1257541.93;176;PROD_OIL;INFANTAS CENTRAL;BEAM
180;1034308.26;1256781.66;180;PROD_OIL;INFANTAS CENTRAL;BEAM
181;1034333.88;1252778.39;181;PROD_OIL;INFANTAS SOUTH;BEAM
182;1035298.39;1256587.65;182;PROD_OIL;INFANTAS CENTRAL;BEAM
183;1035311.37;1257578.77;183;PROD_OIL;INFANTAS CENTRAL;BEAM
185;1034883.38;1254187.51;185;PROD_OIL;INFANTAS SOUTH;BEAM
186;1034905.56;1253995.11;186;PROD_OIL;INFANTAS SOUTH;BEAM
188;1035324.64;1257769.06;188;PROD_OIL;INFANTAS CENTRAL;BEAM
189;1034304.29;1257959.34;189;PROD_OIL;INFANTAS CENTRAL;BEAM
190;1034105.3;1258200.68;190;PROD_OIL;INFANTAS CENTRAL;BEAM
191;1035703.03;1259979;191;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
192;1034106.02;1254586.17;192;PROD_OIL;INFANTAS SOUTH;BEAM
193;1034113.45;1255173.58;193;PROD_OIL;INFANTAS SOUTH;BEAM
194;1034120.31;1254999.65;194;PROD_OIL;INFANTAS SOUTH;BEAM
195;1035313.49;1259377.07;195;PROD_OIL;INFANTAS NORTH;BEAM
196;1035303.63;1259579.18;196;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
197;1035502.74;1259581.86;197;PROD_OIL;INFANTAS NORTH;BEAM
198;1034724.34;1255789.3;198;PROD_OIL;INFANTAS SOUTH;BEAM
199;1035098.47;1256365.38;199;PROD_OIL;INFANTAS CENTRAL;BEAM
200;1036098.61;1260392.41;200;PROD_OIL;INFANTAS NORTH;BEAM
201;1036299.97;1260985.38;201;PROD_OIL;INFANTAS NORTH;BEAM
203;1034321.03;1255747.33;203;PROD_OIL;INFANTAS SOUTH;BEAM
205;1035002.05;1252208.83;205;PROD_OIL;INFANTAS SOUTH;BEAM
206;1034284.51;1252392.98;206;PROD_OIL;INFANTAS SOUTH;BEAM
207;1034106.45;1253395.27;207;PROD_OIL;INFANTAS SOUTH;BEAM
208;1034899.43;1259569.94;208;PROD_OIL;INFANTAS NORTH;BEAM
209;1034894.14;1255970.14;209;PROD_OIL;INFANTAS SOUTH;BEAM
211;1034121.41;1255803.69;211;PROD_OIL;INFANTAS SOUTH;BEAM
216;1034491.52;1255946.04;216;PROD_OIL;INFANTAS SOUTH;BEAM
218;1034117.78;1255976.4;218;PROD_OIL;INFANTAS SOUTH;PROG_CAVITY
226;1035474.76;1258377.73;226;PROD_OIL;INFANTAS CENTRAL;BEAM
230;1035109.96;1259552.77;230;PROD_OIL;INFANTAS NORTH;BEAM
235;1034078;1255407.2;235;PROD_OIL;INFANTAS SOUTH;BEAM
236;1034288.96;1256189.43;236;PROD_OIL;INFANTAS SOUTH;BEAM
